log_area	enum_name	result	note
abyssea	THE_MYSTERIOUS_HEAD_PATROL	CONFIRMED	
abyssea	MASTER_MISSING_MASTER_MISSED	CONFIRMED	
abyssea	THE_PERILS_OF_KORORO	CONFIRMED	stale header note: prereqs 64 and 65 are now implemented
abyssea	LET_THERE_BE_LIGHT	CONFIRMED	conflux coal destruction deliberately not modelled, documented
abyssea	LOOK_OUT_BELOW	CONFIRMED	csids verified live; 268 update-vs-finish protocol unconfirmed, both paths wired
abyssea	HOME_HOME_ON_THE_RANGE	CONFIRMED	
abyssea	IMPERIAL_ESPIONAGE	CONFIRMED	
abyssea	IMPERIAL_ESPIONAGE_II	CONFIRMED	csids verified live
abyssea	BOREAL_BLOSSOMS	CONFIRMED	
abyssea	BROTHERS_IN_ARMS	CONFIRMED	
abyssea	SCOUTS_ASTRAY	CONFIRMED	
abyssea	FROZEN_FLAME_REDUX	CONFIRMED	blast detection is proximity, not the real mobskill; documented as our model
abyssea	SLIP_SLIDIN_AWAY	CONFIRMED	run window 90s and miss allowance 2 are ours, documented
abyssea	CLASSROOMS_WITHOUT_BORDERS	CONFIRMED	
abyssea	THE_SECRET_INGREDIENT	CONFIRMED	
abyssea	HELP_NOT_WANTED	CONFIRMED	csids verified live
abyssea	THE_TITUS_TOUCH	CONFIRMED	
abyssea	SLACKING_SUBORDINATES	CONFIRMED	csids verified live; report params mapped empirically on the puppet
abyssea	MOTHERLY_LOVE	CONFIRMED	
abyssea	LOOK_TO_THE_SKY	CONFIRMED	
abyssea	THE_UNMARKED_TOMB	CONFIRMED	
abyssea	PROOF_OF_THE_LION	CONFIRMED	
abyssea	BRYGID_THE_STYLIST_STRIKES_BACK	CONFIRMED	csids verified live; gear pool from FFXIclopedia, documented
abyssea	DOMINION_OP_01_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_02_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_03_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_04_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_05_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_06_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_07_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_08_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_09_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_10_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_11_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_12_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_13_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_14_ALTEPA	CONFIRMED	
abyssea	DOMINION_OP_01_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_02_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_03_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_04_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_05_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_06_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_07_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_08_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_09_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_10_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_11_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_12_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_13_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_14_ULEGUERAND	CONFIRMED	
abyssea	DOMINION_OP_01_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_02_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_03_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_04_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_05_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_06_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_07_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_08_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_09_GRAUBERG	CONFIRMED	
abyssea	REFUEL_AND_REPLENISH_LA_THEINE	CONFIRMED	shared martello_ops.lua engine; tower menu masked, printToPlayer per precedent
abyssea	REFUEL_AND_REPLENISH_KONSCHTAT	CONFIRMED	
abyssea	REFUEL_AND_REPLENISH_TAHRONGI	CONFIRMED	
abyssea	REFUEL_AND_REPLENISH_ATTOHWA	CONFIRMED	
abyssea	REFUEL_AND_REPLENISH_MISAREAUX	CONFIRMED	
abyssea	REFUEL_AND_REPLENISH_VUNKERL	CONFIRMED	
abyssea	REFUEL_AND_REPLENISH_ALTEPA	CONFIRMED	AL-02 tower absent from npc_list; 7 towers wired
abyssea	REFUEL_AND_REPLENISH_ULEGUERAND	CONFIRMED	
abyssea	REFUEL_AND_REPLENISH_GRAUBERG	CONFIRMED	
abyssea	A_MIGHTIER_MARTELLO_LA_THEINE	CONFIRMED	
abyssea	A_MIGHTIER_MARTELLO_KONSCHTAT	CONFIRMED	
abyssea	A_MIGHTIER_MARTELLO_TAHRONGI	CONFIRMED	
abyssea	A_MIGHTIER_MARTELLO_ATTOHWA	CONFIRMED	
abyssea	A_MIGHTIER_MARTELLO_MISAREAUX	CONFIRMED	
abyssea	A_MIGHTIER_MARTELLO_VUNKERL	CONFIRMED	bg-wiki fame-area typo corrected to avun, documented
abyssea	A_MIGHTIER_MARTELLO_ALTEPA	CONFIRMED	AL-02 tower absent from npc_list; 7 towers wired
abyssea	A_MIGHTIER_MARTELLO_ULEGUERAND	CONFIRMED	
abyssea	A_MIGHTIER_MARTELLO_GRAUBERG	CONFIRMED	
abyssea	A_JOURNEY_BEGINS	CONFIRMED	
abyssea	THE_TRUTH_BECKONS	CONFIRMED	
abyssea	DAWN_OF_DEATH	CONFIRMED	
abyssea	A_GOLDSTRUCK_GIGAS	CONFIRMED	
abyssea	TO_PASTE_A_PEISTE	CONFIRMED	
abyssea	MEGADRILE_MENACE	CONFIRMED	zone misfile fixed to Tahrongi Canyon; documented in header
abyssea	THE_FORBIDDEN_FRONTIER	CONFIRMED	
abyssea	FIRST_CONTACT	CONFIRMED	wrapping-hour bug fixed to or
abyssea	AN_OFFICER_AND_A_PIRATE	CONFIRMED	
abyssea	HEART_OF_MADNESS	CONFIRMED	
abyssea	TENUOUS_EXISTENCE	CONFIRMED	wrapping-hour bug fixed to or
abyssea	CHAMPIONS_OF_ABYSSEA	CONFIRMED	
abyssea	THE_BEAST_OF_BASTORE	CONFIRMED	
abyssea	A_DELECTABLE_DEMON	CONFIRMED	
abyssea	A_FLUTTERY_FIEND	CONFIRMED	
abyssea	SCARS_OF_ABYSSEA	CONFIRMED	
abyssea	A_BEAKED_BLUSTERER	CONFIRMED	
abyssea	A_MAN_EATING_MITE	CONFIRMED	
abyssea	AN_ULCEROUS_URAGNITE	CONFIRMED	
abyssea	HEROES_OF_ABYSSEA	CONFIRMED	
abyssea	A_SEA_DOGS_SUMMONS	CONFIRMED	wrapping-hour bug fixed to or
abyssea	DEATH_AND_REBIRTH	CONFIRMED	
abyssea	EMISSARIES_OF_GOD	CONFIRMED	
abyssea	BENEATH_A_BLOOD_RED_SKY	CONFIRMED	
abyssea	THE_WYRM_GOD	CONFIRMED	32001 correctly gated on battlefieldWin
abyssea	MEANWHILE_BACK_ON_ABYSSEA	CONFIRMED	
abyssea	A_MOONLIGHT_REQUITE	CONFIRMED	never completes by design, per bg-wiki
abyssea	DOMINION_OP_10_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_11_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_12_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_13_GRAUBERG	CONFIRMED	
abyssea	DOMINION_OP_14_GRAUBERG	CONFIRMED	
adoulin	TWITHERYM_DUST	CONFIRMED	
adoulin	TO_CATCH_A_PREDATOR	CONFIRMED	csids verified live; bait drop rate 25 is our tuning
adoulin	EMPTY_NEST	CONFIRMED	
adoulin	DONT_CLAM_UP_ON_ME_NOW	CONFIRMED	
adoulin	HOP_TO_IT	CONFIRMED	swarm threshold rolled 3-6; bg-wiki says the count is random
adoulin	BOILING_OVER	CONFIRMED	
adoulin	POISONING_THE_WELL	CONFIRMED	
adoulin	UNSULLIED_LANDS	CONFIRMED	
adoulin	NO_RIME_LIKE_THE_PRESENT	CONFIRMED	
adoulin	A_GEOTHERMAL_EXPEDITION	CONFIRMED	five time bands are ours; five-reading structure is retail
adoulin	ENDEAVORING_TO_AWAKEN	DEFECT	RUN AF2. Header admits simplified to one NM because Sverdheid is unplaced; no csids, printToPlayer throughout
adoulin	FORGING_NEW_BONDS	DEFECT	RUN AF3. No csids at all; entire flow is printToPlayer
adoulin	LEGACIES_LOST_AND_FOUND	DEFECT	RUN AF4. Header admits simplified from retail: Strange Apparatus trivia replaced with a single Ohruru visit
adoulin	DESTINYS_DEVICE	DEFECT	RUN AF5. No csids at all; entire flow is printToPlayer
adoulin	GRANDDADDY_DEAREST	PARTIAL	csids for the delivery legs never found; driven with printToPlayer, documented
adoulin	WAYWARD_WAYPOINTS	CONFIRMED	zone NPC script, not the framework
adoulin	FAILURE_IS_NOT_AN_OPTION	CONFIRMED	zone NPC script, not the framework
adoulin	ORDER_UP	CONFIRMED	zone NPC script, not the framework
adoulin	FERTILE_GROUND	CONFIRMED	zone NPC script, not the framework
adoulin	IT_NEVER_GOES_OUT_OF_STYLE	CONFIRMED	
adoulin	WATER_WATER_EVERYWHERE	CONFIRMED	
adoulin	DIRT_CHEAP	CONFIRMED	
adoulin	FLOWER_POWER	CONFIRMED	
adoulin	ELEMENTARY_MY_DEAR_SYLVIE	DEFECT	GEO AF2. No csids at all; entire flow is printToPlayer
adoulin	FOR_WHOM_THE_BELL_TOLLS	DEFECT	GEO AF3. No csids at all; entire flow is printToPlayer
adoulin	THE_BLOODLINE_OF_ZACARIAH	DEFECT	GEO AF4. No csids; printToPlayer throughout, and a raw item id 4042 instead of an enum
adoulin	THE_COMMUNION	DEFECT	GEO AF5. No csids at all; entire flow is printToPlayer
adoulin	FLAVORS_OF_OUR_LIVES	CONFIRMED	TODO left in place: blightberry KI is never removed on completion
adoulin	WESTERN_WAYPOINTS_HO	CONFIRMED	csids verified live
adoulin	WESEASTERN_WAYPOINTS_HO	CONFIRMED	csids verified live
adoulin	GRIND_TO_SAWDUST	CONFIRMED	csids verified live; reive participation inferred from a Knotted_Root kill, documented
adoulin	BREAKING_THE_ICE	CONFIRMED	
adoulin	IM_ON_A_BOAT	CONFIRMED	
adoulin	A_STONES_THROW_AWAY	PARTIAL	unreachable: Morimar HELM is not implemented so Prog never reaches 1 and the turn-in cannot fire
adoulin	HIDE_AND_GO_PEAK	CONFIRMED	
adoulin	THE_WHOLE_PLACE_IS_ABUZZ	PARTIAL	no csids found for this quest; whole flow is printToPlayer plus plain interactions
adoulin	OROBON_APPETIT	CONFIRMED	
adoulin	TALK_ABOUT_WRINKLY_SKIN	CONFIRMED	csids verified live; the undress gate is deliberately not enforced, documented
adoulin	NO_LOVE_LOST	CONFIRMED	
adoulin	DONT_EVER_LEAF_ME	CONFIRMED	zone NPC script, not the framework
adoulin	SCAREDYCATS	CONFIRMED	zone NPC script, not the framework
adoulin	RAPTOR_RAPTURE	CONFIRMED	driven from Western_Adoulin Zone.lua onZoneIn
adoulin	EXOTIC_DELICACIES	CONFIRMED	deadlock in section 2 gate already fixed and documented
adoulin	A_PIONEERS_BEST_IMAGINARY_FRIEND	CONFIRMED	
adoulin	HUNGER_STRIKES	CONFIRMED	missing zone wrapper already fixed and documented
adoulin	THE_OLD_MAN_AND_THE_HARPOON	CONFIRMED	
adoulin	A_CERTAIN_SUBSTITUTE_PATROLMAN	CONFIRMED	header !addquest line says 76, the enum resolves to 78
adoulin	IT_SETS_MY_HEART_AFLUTTER	CONFIRMED	
adoulin	TRANSPORTING	CONFIRMED	
adoulin	THE_STARVING	CONFIRMED	missing zone wrapper already fixed and documented
adoulin	ALWAYS_MORE_QUOTH_THE_RAVENOUS	CONFIRMED	three broken gates already fixed; raw item ids 4234/4541 and AH cat 58 still hardcoded
adoulin	MEGALOMANIAC	CONFIRMED	csids verified live; 10 waypoints placed vs bg-wiki's 9, completes at 9 distinct
adoulin	THE_LONGEST_WAY_ROUND	CONFIRMED	
adoulin	A_GOOD_PAIR_OF_CROCS	CONFIRMED	
adoulin	CAFETERIA	CONFIRMED	csids verified live
adoulin	A_SHOT_IN_THE_DARK	CONFIRMED	
adoulin	OPEN_THE_FLOODGATES	CONFIRMED	csids verified live
adoulin	NO_LAUGHING_MATTER	CONFIRMED	csids probed live; synth-failure rate deliberately not invented
adoulin	ALL_THE_WAY_TO_THE_BANK	CONFIRMED	zone NPC script, not the framework
adoulin	VEGETABLE_VEGETABLE_REVOLUTION	CONFIRMED	
adoulin	VEGETABLE_VEGETABLE_EVOLUTION	CONFIRMED	
adoulin	VEGETABLE_VEGETABLE_CRISIS	CONFIRMED	zone NPC script, not the framework
adoulin	VEGETABLE_VEGETABLE_FRUSTRATION	CONFIRMED	one-game-day wait after Crisis deliberately not enforced, documented
adoulin	DO_NOT_GO_INTO_THE_LIGHT	CONFIRMED	zone NPC script, not the framework
adoulin	A_THIRST_FOR_THE_AGES	CONFIRMED	zone NPC script, not the framework
adoulin	DANCES_WITH_LUOPANS	CONFIRMED	driven from Ceizak_Battlegrounds Zone.lua trigger areas
adoulin	CHILDREN_OF_THE_RUNE	CONFIRMED	zone NPC script, not the framework
adoulin	VELKKOVERT_OPERATIONS	CONFIRMED	csids probed live; earlier wrong 5054/5055/5056 assignment already corrected
adoulin	HYPOCRITICAL_OATH	CONFIRMED	zone NPC script, not the framework
adoulin	NOTSOCLEAN_BILL	CONFIRMED	zone NPC script, not the framework
adoulin	LERENES_LAMENT	CONFIRMED	
adoulin	THE_CURIOUS_CASE_OF_MELVIEN	CONFIRMED	zone NPC script, not the framework
adoulin	THE_WEATHERSPOON_WAR	CONFIRMED	zone NPC script, not the framework
sandoria	THE_SETTING_SUN	CONFIRMED	
sandoria	PEACE_FOR_THE_SPIRIT	PARTIAL	joiner attributes only the FeiYin Dry_Fountain step; the offer and turn-in live in other zone scripts not read here
sandoria	CHASING_QUOTAS	PARTIAL	joiner mis-attributes Chateau Rahal.lua, which only reads this quest's completion as the Knight Stalker gate
jeuno	THE_WONDER_MAGIC_SET	PARTIAL	joiner mis-attributes Lower_Jeuno Naruru.lua, which only reads this quest's status to gate Cook's Pride
jeuno	THE_KIND_CARDIAN	PARTIAL	joiner mis-attributes Lower_Jeuno Naruru.lua; it fires flavour csids 31/71/72 but never begins or completes the quest
jeuno	PAST_REFLECTIONS	NOT_IMPLEMENTED	joiner mis-attributes Tosuka-Porika.lua on a header comment; that file has no handler for this quest
jeuno	BLESSED_RADIANCE	NOT_IMPLEMENTED	joiner mis-attributes Tosuka-Porika.lua on a header comment; that file has no handler for this quest
otherAreas	PICTURE_PERFECT	PARTIAL	joiner mis-attributes Lamepaue.lua, the cutscene-replay NPC, which only reads completion to unlock replays
otherAreas	RECORDS_OF_EMINENCE	NOT_IMPLEMENTED	joiner mis-attributes roe_records.lua; Lamepaue's replay entry for it is commented out as undefined
abyssea	WARD_WARDEN_I_ATTOHWA	CONFIRMED	sack mechanic in resistance_sapper.lua; menu and data table decoded
abyssea	WARD_WARDEN_I_MISAREAUX	CONFIRMED	sack mechanic in resistance_sapper.lua
abyssea	WARD_WARDEN_I_VUNKERL	CONFIRMED	sack mechanic in resistance_sapper.lua
abyssea	WARD_WARDEN_II_ATTOHWA	PARTIAL	chocobo escort mechanic is declared but has no handler; op can be accepted and never turned in
abyssea	WARD_WARDEN_II_MISAREAUX	PARTIAL	chocobo escort mechanic is declared but has no handler; op can be accepted and never turned in
abyssea	WARD_WARDEN_II_VUNKERL	PARTIAL	chocobo escort mechanic is declared but has no handler; op can be accepted and never turned in
abyssea	DESERT_RAIN_I_ATTOHWA	CONFIRMED	sack mechanic in resistance_sapper.lua
abyssea	DESERT_RAIN_I_MISAREAUX	CONFIRMED	sack mechanic in resistance_sapper.lua
abyssea	DESERT_RAIN_I_VUNKERL	CONFIRMED	sack mechanic in resistance_sapper.lua
abyssea	DESERT_RAIN_II_ATTOHWA	PARTIAL	chocobo escort mechanic is declared but has no handler; op can be accepted and never turned in
abyssea	DESERT_RAIN_II_MISAREAUX	PARTIAL	chocobo escort mechanic is declared but has no handler; op can be accepted and never turned in
abyssea	DESERT_RAIN_II_VUNKERL	PARTIAL	chocobo escort mechanic is declared but has no handler; op can be accepted and never turned in
abyssea	CRIMSON_CARPET_I_ATTOHWA	CONFIRMED	rear-trap mechanic in resistance_sapper.lua
abyssea	CRIMSON_CARPET_I_MISAREAUX	CONFIRMED	rear-trap mechanic in resistance_sapper.lua
abyssea	CRIMSON_CARPET_I_VUNKERL	CONFIRMED	rear-trap mechanic in resistance_sapper.lua
abyssea	CRIMSON_CARPET_II_ATTOHWA	CONFIRMED	fore-trap mechanic in resistance_sapper.lua
abyssea	CRIMSON_CARPET_II_MISAREAUX	CONFIRMED	fore-trap mechanic in resistance_sapper.lua
abyssea	CRIMSON_CARPET_II_VUNKERL	CONFIRMED	fore-trap mechanic in resistance_sapper.lua
