bgwiki_title	category	state	impl_file	wiki_fetch	csid_check	start_npc_file	wiki_url
Drachenfall	Bastok Mines Quests	implemented	scripts/quests/bastok/Drachenfall.lua		csids_ok		https://www.bg-wiki.com/ffxi/Drachenfall
Drafted by the Duchy	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Drafted_by_the_Duchy
Dropping the Bomb	Abyssea - Misareaux Quests	implemented	scripts/quests/abyssea/Dropping_the_Bomb.lua		csids_ok		https://www.bg-wiki.com/ffxi/Dropping_the_Bomb
Ducal Hospitality	Jeuno Quests	implemented	scripts/quests/jeuno/Ducal_Hospitality.lua				https://www.bg-wiki.com/ffxi/Ducal_Hospitality
Duties, Tasks, and Deeds	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Duties_Tasks_and_Deeds.lua				https://www.bg-wiki.com/ffxi/Duties%2C_Tasks%2C_and_Deeds
Early Bird Catches the Bookworm	Windurst Quests	implemented	scripts/quests/windurst/Early_Bird_Catches_the_Bookworm.lua		csids_ok		https://www.bg-wiki.com/ffxi/Early_Bird_Catches_the_Bookworm
Eco-Warrior		implemented	scripts/zones/Southern_San_dOria/npcs/Norejaie.lua				https://www.bg-wiki.com/ffxi/Eco-Warrior
Eco-Warrior (Bastok)	Bastok Quests	implemented	scripts/zones/Southern_San_dOria/npcs/Norejaie.lua				https://www.bg-wiki.com/ffxi/Eco-Warrior_%28Bastok%29
Eco-Warrior (San d'Oria)	San d'Oria Quests	implemented	scripts/zones/Southern_San_dOria/npcs/Norejaie.lua				https://www.bg-wiki.com/ffxi/Eco-Warrior_%28San_d%27Oria%29
Eco-Warrior (Windurst)	Windurst Quests	implemented	scripts/zones/Southern_San_dOria/npcs/Norejaie.lua				https://www.bg-wiki.com/ffxi/Eco-Warrior_%28Windurst%29
Elder Memories	Other Quests	implemented	scripts/quests/otherAreas/Elder_Memories.lua		csids_ok		https://www.bg-wiki.com/ffxi/Elder_Memories
Elderly Pursuits	Other Quests	implemented	scripts/quests/otherAreas/Elderly_Pursuits.lua		csids_ok		https://www.bg-wiki.com/ffxi/Elderly_Pursuits
Elementary, My Dear Sylvie	Adoulin Quests	implemented	scripts/quests/adoulin/Elementary_My_Dear_Sylvie.lua				https://www.bg-wiki.com/ffxi/Elementary%2C_My_Dear_Sylvie
Embers of His Past	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Embers_of_His_Past.lua		CSID_MISSING(50:916,50:918,50:920,50:921)		https://www.bg-wiki.com/ffxi/Embers_of_His_Past
Emissaries of God	Abyssea Quests	implemented	scripts/quests/abyssea/Emissaries_of_God.lua		csids_ok		https://www.bg-wiki.com/ffxi/Emissaries_of_God
Empty Memories	Jeuno Quests	implemented	scripts/quests/jeuno/Empty_Memories.lua		csids_ok		https://www.bg-wiki.com/ffxi/Empty_Memories
Empty Nest	Adoulin Quests	implemented	scripts/quests/adoulin/Empty_Nest.lua		csids_ok		https://www.bg-wiki.com/ffxi/Empty_Nest
Endeavoring to Awaken	Adoulin Quests	implemented	scripts/quests/adoulin/Endeavoring_to_Awaken.lua				https://www.bg-wiki.com/ffxi/Endeavoring_to_Awaken
Endings and Beginnings	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Endings_and_Beginnings
Enveloped in Darkness	Chateau d'Oraguille Quests	implemented	scripts/quests/sandoria/RDM_AF2_Enveloped_in_Darkness.lua		csids_ok		https://www.bg-wiki.com/ffxi/Enveloped_in_Darkness
Epiphany	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Epiphany
Equipped for All Occasions	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/COR_AF1_Equipped_for_All_Occasions.lua		csids_ok		https://www.bg-wiki.com/ffxi/Equipped_for_All_Occasions
Escort for Hire	Escort Quests	implemented	scripts/quests/sandoria/Escort_for_Hire.lua		csids_ok		https://www.bg-wiki.com/ffxi/Escort_for_Hire
Escort for Hire (Bastok)	Bastok Quests	implemented	scripts/quests/sandoria/Escort_for_Hire.lua		csids_ok		https://www.bg-wiki.com/ffxi/Escort_for_Hire_%28Bastok%29
Escort for Hire (San d'Oria)	Escort Quests	implemented	scripts/quests/sandoria/Escort_for_Hire.lua		csids_ok		https://www.bg-wiki.com/ffxi/Escort_for_Hire_%28San_d%27Oria%29
Escort for Hire (Windurst)	Escort Quests	implemented	scripts/quests/sandoria/Escort_for_Hire.lua		csids_ok		https://www.bg-wiki.com/ffxi/Escort_for_Hire_%28Windurst%29
Even More Gullible's Travels	Kazham Quests	implemented	scripts/zones/Kazham/npcs/Magriffon.lua				https://www.bg-wiki.com/ffxi/Even_More_Gullible%27s_Travels
Everyone's Grudge	Norg Quests	implemented	scripts/quests/outlands/Everyones_Grudge.lua		csids_ok		https://www.bg-wiki.com/ffxi/Everyone%27s_Grudge
Everyone's Grudging	Kazham Quests	implemented	scripts/quests/outlands/Everyones_Grudging.lua		csids_ok		https://www.bg-wiki.com/ffxi/Everyone%27s_Grudging
Evil at the Inlet	Crawlers' Nest (S) Quests	implemented	scripts/zones/Vunkerl_Inlet_[S]/npcs/qm6.lua				https://www.bg-wiki.com/ffxi/Evil_at_the_Inlet
Exit the Gambler	Map Quests	implemented	scripts/quests/sandoria/Exit_the_Gambler.lua		csids_ok		https://www.bg-wiki.com/ffxi/Exit_the_Gambler
Exotic Delicacies	Adoulin Quests	implemented	scripts/quests/adoulin/Exotic_Delicacies.lua		csids_ok		https://www.bg-wiki.com/ffxi/Exotic_Delicacies
Expanding Horizons	Jeuno Quests	implemented	scripts/quests/jeuno/LB07_Expanding_Horizons.lua				https://www.bg-wiki.com/ffxi/Expanding_Horizons
Expertise	Mhaura Quests	implemented	scripts/quests/otherAreas/RQ5_Expertise.lua		csids_ok		https://www.bg-wiki.com/ffxi/Expertise
Explosive Endeavors	Abyssea - La Theine Quests	implemented	scripts/quests/abyssea/Explosive_Endeavors.lua		csids_ok		https://www.bg-wiki.com/ffxi/Explosive_Endeavors
Eye of the Beholder	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Eye_of_the_Beholder
F.A.I.L.ure Is Not an Option	Adoulin Quests	implemented	scripts/zones/Western_Adoulin/npcs/Clautaire.lua				https://www.bg-wiki.com/ffxi/F.A.I.L.ure_Is_Not_an_Option
Face of the Future	Batallia Downs (S) Quests	implemented	scripts/quests/crystalWar/Face_of_the_Future.lua		csids_ok		https://www.bg-wiki.com/ffxi/Face_of_the_Future
Faded Promises	Bastok Quests	implemented	scripts/quests/bastok/Faded_Promises.lua		csids_ok		https://www.bg-wiki.com/ffxi/Faded_Promises
Fallen Comrades	Bastok Mines Quests	implemented	scripts/quests/bastok/Fallen_Comrades.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fallen_Comrades
Fame		MISSING					https://www.bg-wiki.com/ffxi/Fame
Family Ties	Abyssea - Vunkerl Quests	MISSING					https://www.bg-wiki.com/ffxi/Family_Ties
Father Figure	Bastok Markets Quests	implemented	scripts/quests/bastok/Father_Figure.lua		csids_ok		https://www.bg-wiki.com/ffxi/Father_Figure
Father and Son	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Father_and_Son.lua		csids_ok		https://www.bg-wiki.com/ffxi/Father_and_Son
Fear of Flying	Bastok Quests	implemented	scripts/quests/bastok/Fear_of_Flying.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fear_of_Flying
Fear of the Dark	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Fear_of_the_Dark.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fear_of_the_Dark
Fear of the Dark II	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Fear_of_the_Dark_II.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fear_of_the_Dark_II
Fear of the Dark III	Abyssea - La Theine Quests	implemented	scripts/quests/abyssea/Fear_of_the_Dark_III.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fear_of_the_Dark_III
Feeding Frenzy	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Feeding_Frenzy
Fertile Ground	Adoulin Quests	implemented	scripts/zones/Western_Adoulin/npcs/Shipilolo.lua				https://www.bg-wiki.com/ffxi/Fertile_Ground
Finding Faults	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Finding_Faults.lua		csids_ok		https://www.bg-wiki.com/ffxi/Finding_Faults
Fire and Brimstone	Ranger Artifact Quests	implemented	scripts/zones/The_Eldieme_Necropolis/npcs/Gravestone.lua				https://www.bg-wiki.com/ffxi/Fire_and_Brimstone
Fire in the Hole	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/WOTG_BAS_6_Fire_in_the_Hole.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fire_in_the_Hole
Fires of Discontent	Crystal War Quests	implemented	scripts/quests/crystalWar/WOTG_BAS_2_Fires_of_Discontent.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fires_of_Discontent
First Contact	Abyssea Quests	implemented	scripts/quests/abyssea/First_Contact.lua		csids_ok		https://www.bg-wiki.com/ffxi/First_Contact
Fish Favors the Bold	Outlands Quests	MISSING				scripts/zones/Rabao/npcs/Irmilant.lua	https://www.bg-wiki.com/ffxi/Fish_Favors_the_Bold
Fisherman's Heart	Mhaura Quests	implemented	scripts/quests/otherAreas/Fishermans_Heart.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fisherman%27s_Heart
Fist of the People	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Fist_of_the_People.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fist_of_the_People
Fistful of Fury	Jeuno Quests	implemented	scripts/quests/jeuno/Fistful_of_Fury.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fistful_of_Fury
Fit for a Prince	Chateau d'Oraguille Quests	implemented	scripts/quests/sandoria/Fit_for_a_Prince.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fit_for_a_Prince
Five Seconds of Fame	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Five_Seconds_of_Fame.lua				https://www.bg-wiki.com/ffxi/Five_Seconds_of_Fame
Flavors of Our Lives	Adoulin Quests	implemented	scripts/quests/adoulin/Flavors_of_Our_Lives.lua		csids_ok		https://www.bg-wiki.com/ffxi/Flavors_of_Our_Lives
Flotsam Finding	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Flotsam_Finding
Flower Child	Mog House Exit Quests	implemented	scripts/quests/windurst/Flower_Child.lua				https://www.bg-wiki.com/ffxi/Flower_Child
Flower Power	Adoulin Quests	implemented	scripts/quests/adoulin/Flower_Power.lua		csids_ok		https://www.bg-wiki.com/ffxi/Flower_Power
Flowers for Svenja	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Flowers_for_Svenja
Flown the Coop	Abyssea - Attohwa Quests	MISSING					https://www.bg-wiki.com/ffxi/Flown_the_Coop
Fly High	Other Quests	implemented	scripts/quests/otherAreas/Fly_High.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fly_High
Flyers for Regine	Port San d'Oria Quests	implemented	scripts/quests/flyers_for_regine.lua				https://www.bg-wiki.com/ffxi/Flyers_for_Regine
Food for Thought	Windurst Quests	implemented	scripts/quests/windurst/Food_for_Thought.lua		csids_ok		https://www.bg-wiki.com/ffxi/Food_for_Thought
For Love of a Daughter	Abyssea - Tahrongi Quests	implemented	scripts/quests/abyssea/For_Love_of_a_Daughter.lua		csids_ok		https://www.bg-wiki.com/ffxi/For_Love_of_a_Daughter
For Want of a Pot	Abyssea - Attohwa Quests	implemented	scripts/zones/Windurst_Waters/npcs/Ranpi-Monpi.lua				https://www.bg-wiki.com/ffxi/For_Want_of_a_Pot
For Whom the Bell Tolls	Adoulin Quests	implemented	scripts/quests/adoulin/For_Whom_the_Bell_Tolls.lua				https://www.bg-wiki.com/ffxi/For_Whom_the_Bell_Tolls
For the Birds	Other Area Quests	implemented	scripts/quests/otherAreas/For_The_Birds.lua		csids_ok		https://www.bg-wiki.com/ffxi/For_the_Birds
Forest for the Trees	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Forest_for_the_Trees.lua		csids_ok		https://www.bg-wiki.com/ffxi/Forest_for_the_Trees
Forever to Hold	Bastok Quests	implemented	scripts/quests/bastok/Forever_to_Hold.lua		csids_ok		https://www.bg-wiki.com/ffxi/Forever_to_Hold
Forge Your Destiny	Additional Job Quests	implemented	scripts/quests/outlands/Forge_Your_Destiny.lua		csids_ok		https://www.bg-wiki.com/ffxi/Forge_Your_Destiny
Forging New Bonds	Adoulin Quests	implemented	scripts/quests/adoulin/Forging_New_Bonds.lua				https://www.bg-wiki.com/ffxi/Forging_New_Bonds
Forging a New Myth	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Forging_a_New_Myth.lua				https://www.bg-wiki.com/ffxi/Forging_a_New_Myth
From Saplings Grow	Windurst Quests	implemented	scripts/quests/windurst/From_Saplings_Grow.lua		csids_ok		https://www.bg-wiki.com/ffxi/From_Saplings_Grow
Frozen Flame Redux	Abyssea - Uleguerand Quests	MISSING					https://www.bg-wiki.com/ffxi/Frozen_Flame_Redux
Full Fields	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Full_Fields
Full Speed Ahead!	Jeuno Quests	implemented	scripts/quests/full_speed_ahead.lua				https://www.bg-wiki.com/ffxi/Full_Speed_Ahead%21
Full-of-Himself Alchemist	Abyssea - Konschtat Quests	implemented	scripts/quests/abyssea/Full_of_Himself_Alchemist.lua		csids_ok		https://www.bg-wiki.com/ffxi/Full-of-Himself_Alchemist
Fully Mental Alchemist	Bastok Mines Quests	implemented	scripts/quests/bastok/Fully_Mental_Alchemist.lua		csids_ok		https://www.bg-wiki.com/ffxi/Fully_Mental_Alchemist
Further Founts	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Further_Founts
Gates to Paradise	Northern San d'Oria Quests	MISSING					https://www.bg-wiki.com/ffxi/Gates_to_Paradise
Geomancer Relic Armor	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Geomancer_Relic_Armor
Geomancerrific	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Geomancerrific
Get the Picture	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Get_the_Picture.lua				https://www.bg-wiki.com/ffxi/Get_the_Picture
Getting Lucky	Abyssea - Grauberg Quests	MISSING					https://www.bg-wiki.com/ffxi/Getting_Lucky
Ghosts of the Past	Bastok Quests	implemented	scripts/quests/bastok/MNK_AF1_Ghosts_of_the_Past.lua		csids_ok		https://www.bg-wiki.com/ffxi/Ghosts_of_the_Past
Gift of Light	Abyssea - La Theine Quests	MISSING					https://www.bg-wiki.com/ffxi/Gift_of_Light
Gifts of the Griffon	Crystal War Quests	implemented	scripts/quests/crystalWar/Gifts_of_the_Griffon.lua		csids_ok		https://www.bg-wiki.com/ffxi/Gifts_of_the_Griffon
Girl in the Looking Glass	Fellowship Quests	MISSING					https://www.bg-wiki.com/ffxi/Girl_in_the_Looking_Glass
Give Peace a Chance	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Give_Peace_a_Chance.lua		csids_ok		https://www.bg-wiki.com/ffxi/Give_Peace_a_Chance
Give a Moogle a Break	Mog House Quests	implemented	scripts/quests/otherAreas/Give_a_Moogle_a_Break.lua				https://www.bg-wiki.com/ffxi/Give_a_Moogle_a_Break
Glimmer of Hope	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Glimmer_of_Hope
Glittering Gals	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Glittering_Gals
Glyph Hanger	Map Quests	implemented	scripts/quests/windurst/Glyph_Hanger.lua		csids_ok		https://www.bg-wiki.com/ffxi/Glyph_Hanger
Go With the Flow	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Go_With_the_Flow
Go! Go! Gobmuffin!	Map Quests	implemented	scripts/quests/otherAreas/Go_Go_Gobmuffin.lua		csids_ok		https://www.bg-wiki.com/ffxi/Go%21_Go%21_Gobmuffin%21
Goblin Stew 880	Gobbiebag Quests	MISSING					https://www.bg-wiki.com/ffxi/Goblin_Stew_880
Golden Rule	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Golden_Rule
Got It All	Aht Urhgan Quests	implemented	scripts/quests/ahtUrhgan/Got_It_All.lua		csids_ok		https://www.bg-wiki.com/ffxi/Got_It_All
Gourmet	Bastok Markets Quests	implemented	scripts/quests/bastok/Gourmet.lua		csids_ok		https://www.bg-wiki.com/ffxi/Gourmet
Granddaddy Dearest	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Granddaddy_Dearest
Grave Concerns	San d'Oria Quests	implemented	scripts/quests/sandoria/Grave_Concerns.lua		csids_ok		https://www.bg-wiki.com/ffxi/Grave_Concerns
Green Groves	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Green_Groves
Greetings to the Guardian	Kazham Quests	implemented	scripts/quests/outlands/Greetings_to_the_Guardian.lua		csids_ok		https://www.bg-wiki.com/ffxi/Greetings_to_the_Guardian
Grimy Signposts	San d'Oria Quests	implemented	scripts/quests/sandoria/Grimy_Signposts.lua		csids_ok		https://www.bg-wiki.com/ffxi/Grimy_Signposts
Grind to Sawdust	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Grind_to_Sawdust
Groceries	Bastok Mines Quests	implemented	scripts/quests/bastok/Groceries.lua		csids_ok		https://www.bg-wiki.com/ffxi/Groceries
Growing Flowers	Mog House Exit Quests	implemented	scripts/quests/sandoria/Growing_Flowers.lua		csids_ok		https://www.bg-wiki.com/ffxi/Growing_Flowers
Guardian of the Void	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Guardian_of_the_Void
Guest of Hauteur	Bastok Quests	implemented	scripts/quests/bastok/Guest_of_Hauteur.lua		csids_ok		https://www.bg-wiki.com/ffxi/Guest_of_Hauteur
Gullible's Travels	Kazham Quests	implemented	scripts/quests/outlands/Gullibles_Travels.lua		csids_ok		https://www.bg-wiki.com/ffxi/Gullible%27s_Travels
Hammering Hearts	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/Hammering_Hearts.lua		csids_ok		https://www.bg-wiki.com/ffxi/Hammering_Hearts
Hat in Hand	Repeatable Quests	implemented	scripts/zones/Windurst_Waters/npcs/Pechiru-Mashiru.lua				https://www.bg-wiki.com/ffxi/Hat_in_Hand
Hazy Prospects	Abyssea - Attohwa Quests	MISSING					https://www.bg-wiki.com/ffxi/Hazy_Prospects
Healing Herbs	Crystal War Quests	implemented	scripts/quests/crystalWar/Healing_Herbs.lua		CSID_MISSING(94:1000)		https://www.bg-wiki.com/ffxi/Healing_Herbs
Healing the Land	Northern San d'Oria Quests	implemented	scripts/quests/sandoria/Healing_the_Land.lua		csids_ok		https://www.bg-wiki.com/ffxi/Healing_the_Land
Heart of Madness	Abyssea Quests	implemented	scripts/quests/abyssea/Heart_of_Madness.lua		csids_ok		https://www.bg-wiki.com/ffxi/Heart_of_Madness
Hearts of Mythril	Bastok Mines Quests	implemented	scripts/quests/bastok/Hearts_of_Mythril.lua		csids_ok		https://www.bg-wiki.com/ffxi/Hearts_of_Mythril
Heaven Cent	Windurst Quests	implemented	scripts/quests/windurst/Heaven_Cent.lua		csids_ok		https://www.bg-wiki.com/ffxi/Heaven_Cent
Help Not Wanted	Abyssea - Altepa Quests	MISSING					https://www.bg-wiki.com/ffxi/Help_Not_Wanted
Her Father's Legacy	Abyssea - Grauberg Quests	implemented	scripts/quests/abyssea/Her_Fathers_Legacy.lua		csids_ok		https://www.bg-wiki.com/ffxi/Her_Father%27s_Legacy
Her Majesty's Garden	Chateau d'Oraguille Quests	implemented	scripts/quests/sandoria/Her_Majestys_Garden.lua		csids_ok		https://www.bg-wiki.com/ffxi/Her_Majesty%27s_Garden
Her Memories: Azure Footfalls	Crystal War Quests	implemented	scripts/quests/crystalWar/Her_Memories_Azure_Footfalls.lua		csids_ok		https://www.bg-wiki.com/ffxi/Her_Memories%3A_Azure_Footfalls
Her Memories: Carnelian Footfalls	Crystal War Quests	implemented	scripts/quests/crystalWar/Her_Memories_Carnelian_Footfalls.lua		csids_ok		https://www.bg-wiki.com/ffxi/Her_Memories%3A_Carnelian_Footfalls
Her Memories: Grave Resolve	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Her_Memories%3A_Grave_Resolve
Her Memories: Homecoming Queen	Crystal War Quests	implemented	scripts/quests/crystalWar/Her_Memories_Homecoming_Queen.lua		csids_ok		https://www.bg-wiki.com/ffxi/Her_Memories%3A_Homecoming_Queen
Her Memories: Of Malign Maladies	Crystal War Quests	implemented	scripts/quests/crystalWar/Her_Memories_Of_Malign_Maladies.lua		csids_ok		https://www.bg-wiki.com/ffxi/Her_Memories%3A_Of_Malign_Maladies
Her Memories: Old Bean	Crystal War Quests	MISSING				scripts/zones/Port_San_dOria/npcs/Thierride.lua	https://www.bg-wiki.com/ffxi/Her_Memories%3A_Old_Bean
Her Memories: Operation Cupid	Crystal War Quests	implemented	scripts/quests/crystalWar/Her_Memories_Operation_Cupid.lua		csids_ok		https://www.bg-wiki.com/ffxi/Her_Memories%3A_Operation_Cupid
Her Memories: The Faux Pas	Crystal War Quests	MISSING					https://www.bg-wiki.com/ffxi/Her_Memories%3A_The_Faux_Pas
Her Memories: Verdure Footfalls	Crystal War Quests	implemented	scripts/quests/crystalWar/Her_Memories_Verdure_Footfalls.lua		CSID_MISSING(87:1310)		https://www.bg-wiki.com/ffxi/Her_Memories%3A_Verdure_Footfalls
Heroes of Abyssea (Quest)	Abyssea Quests	implemented	scripts/quests/abyssea/Heroes_of_Abyssea.lua		csids_ok		https://www.bg-wiki.com/ffxi/Heroes_of_Abyssea_%28Quest%29
Hide and Go Peak	Adoulin Quests	implemented	scripts/quests/adoulin/Hide_and_Go_Peak.lua		csids_ok		https://www.bg-wiki.com/ffxi/Hide_and_Go_Peak
His Box, His Beloved	Abyssea - Tahrongi Quests	MISSING					https://www.bg-wiki.com/ffxi/His_Box%2C_His_Beloved
His Bridge, His Beloved	Abyssea - Vunkerl Quests	MISSING					https://www.bg-wiki.com/ffxi/His_Bridge%2C_His_Beloved
His Name Is Valgeir	Map Quests	implemented	scripts/quests/otherAreas/RQ4_His_Name_is_Valgeir.lua		csids_ok		https://www.bg-wiki.com/ffxi/His_Name_Is_Valgeir
Hitting the Marquisate	Thief Artifact Quests	implemented	scripts/quests/windurst/THF_AF3_Hitting_the_Marquisate.lua		csids_ok		https://www.bg-wiki.com/ffxi/Hitting_the_Marquisate
Hoist the Jelly, Roger	Windurst Quests	implemented	scripts/quests/windurst/Hoist_the_Jelly_Roger.lua				https://www.bg-wiki.com/ffxi/Hoist_the_Jelly%2C_Roger
Home, Home on the Range	Abyssea - Uleguerand Quests	MISSING					https://www.bg-wiki.com/ffxi/Home%2C_Home_on_the_Range
Honor Under Fire	Bastok Markets (S) Quests	implemented	scripts/quests/crystalWar/WOTG_BAS_8_Honor_Under_Fire.lua		csids_ok		https://www.bg-wiki.com/ffxi/Honor_Under_Fire
Hook, Line, and Sinker	Jeuno Quests	implemented	scripts/quests/jeuno/Hook_Line_and_Sinker.lua				https://www.bg-wiki.com/ffxi/Hook%2C_Line%2C_and_Sinker
Hop to It	Adoulin Quests	implemented	scripts/quests/adoulin/Hop_to_It.lua		csids_ok		https://www.bg-wiki.com/ffxi/Hop_to_It
Hope Blooms on the Battlefield	Abyssea - Konschtat Quests	implemented	scripts/quests/abyssea/Hope_Blooms_on_the_Battlefield.lua		csids_ok		https://www.bg-wiki.com/ffxi/Hope_Blooms_on_the_Battlefield
Howl from the Heavens	Crystal War Quests	implemented	scripts/quests/crystalWar/Howl_from_the_Heavens.lua		CSID_MISSING(94:1140)		https://www.bg-wiki.com/ffxi/Howl_from_the_Heavens
Hunger Strikes	Adoulin Quests	implemented	scripts/quests/adoulin/Hunger_Strikes.lua		csids_ok		https://www.bg-wiki.com/ffxi/Hunger_Strikes
Hyper Active	Bastok Quests	implemented	scripts/quests/bastok/Hyper_Active.lua		csids_ok		https://www.bg-wiki.com/ffxi/Hyper_Active
Hypnotic Hospitality	Mog Garden Quests	MISSING				scripts/zones/Mog_Garden/npcs/Green_Thumb_Moogle.lua	https://www.bg-wiki.com/ffxi/Hypnotic_Hospitality
Hypocritical Oath	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/Hypocritical_Oath
I Can Hear a Rainbow	Additional Job Quests	implemented	scripts/quests/windurst/SMN_I_Can_Hear_a_Rainbow.lua		csids_ok		https://www.bg-wiki.com/ffxi/I_Can_Hear_a_Rainbow
I Dream of Flowers	Abyssea - Misareaux Quests	implemented	scripts/quests/abyssea/I_Dream_of_Flowers.lua		csids_ok		https://www.bg-wiki.com/ffxi/I_Dream_of_Flowers
I'll Take the Big Box	Ninja Artifact Quests	implemented	scripts/zones/Norg/npcs/Ryoma.lua				https://www.bg-wiki.com/ffxi/I%27ll_Take_the_Big_Box
I'm on a Boat	Adoulin Quests	implemented	scripts/quests/adoulin/Im_on_a_Boat.lua		csids_ok		https://www.bg-wiki.com/ffxi/I%27m_on_a_Boat
Imperial Espionage	Abyssea - Uleguerand Quests	implemented	scripts/quests/abyssea/Imperial_Espionage.lua		csids_ok		https://www.bg-wiki.com/ffxi/Imperial_Espionage
Imperial Espionage II	Abyssea - Uleguerand Quests	MISSING					https://www.bg-wiki.com/ffxi/Imperial_Espionage_II
Impermanence	Jeuno Quests	MISSING					https://www.bg-wiki.com/ffxi/Impermanence
In Defiant Challenge	Jeuno Quests	implemented	scripts/quests/jeuno/LB01_In_Defiant_Challenge.lua		csids_ok		https://www.bg-wiki.com/ffxi/In_Defiant_Challenge
In Search of the Truth	Other Quests	implemented	scripts/quests/otherAreas/In_Search_of_the_Truth.lua		csids_ok		https://www.bg-wiki.com/ffxi/In_Search_of_the_Truth
In a Haze of Glory	Crystal War Quests	implemented	scripts/quests/crystalWar/In_a_Haze_of_Glory.lua		csids_ok		https://www.bg-wiki.com/ffxi/In_a_Haze_of_Glory
In a Pickle	Repeatable Quests	implemented	scripts/quests/windurst/In_a_Pickle.lua		csids_ok		https://www.bg-wiki.com/ffxi/In_a_Pickle
In a Stew	Repeatable Quests	implemented	scripts/quests/windurst/In_a_Stew.lua		csids_ok		https://www.bg-wiki.com/ffxi/In_a_Stew
In the Land of the Blind	Adoulin Quests	MISSING					https://www.bg-wiki.com/ffxi/In_the_Land_of_the_Blind
In the Mood for Love	Jeuno Quests	implemented	scripts/quests/jeuno/In_the_Mood_for_Love.lua				https://www.bg-wiki.com/ffxi/In_the_Mood_for_Love
In the Name of Science	Other Quests	MISSING					https://www.bg-wiki.com/ffxi/In_the_Name_of_Science
Indomitable Spirit	Outlands Quests	implemented	scripts/quests/outlands/Indomitable_Spirit.lua		csids_ok		https://www.bg-wiki.com/ffxi/Indomitable_Spirit
Inheritance	Bastok Mines Quests	implemented	scripts/quests/bastok/Inheritance.lua		csids_ok		https://www.bg-wiki.com/ffxi/Inheritance
Inside the Belly	Other Quests	implemented	scripts/quests/otherAreas/Inside_the_Belly.lua		csids_ok		https://www.bg-wiki.com/ffxi/Inside_the_Belly
Inspector's Gadget!	Port Windurst Quests	implemented	scripts/quests/windurst/SOB3_Inspectors_Gadget.lua		csids_ok		https://www.bg-wiki.com/ffxi/Inspector%27s_Gadget%21
